# _tick,_time,frames,mean_episode_return_0,loss_0
4253,1760610757.3892913,13609600,-0.06007746234536171,0.6849018335342407
4254,1760610757.981741,13612800,-0.06001322343945503,0.7118667364120483
4255,1760610758.624813,13616000,-0.06003156304359436,0.729877233505249
4256,1760610759.2103326,13619200,-0.0601782500743866,0.694496750831604
4257,1760610759.7903583,13622400,-0.060617826879024506,0.7389600872993469
4258,1760610760.367653,13625600,-0.060850657522678375,0.7232621908187866
4259,1760610761.1122801,13628800,-0.060535822063684464,0.7567448616027832
4260,1760610761.7776659,13632000,-0.060500431805849075,0.7388949394226074
4261,1760610762.4167678,13635200,-0.06032738834619522,0.7183302044868469
4262,1760610763.1055074,13638400,-0.06044025346636772,0.7036645412445068
4263,1760610763.7386494,13641600,-0.0605311281979084,0.7109928727149963
4264,1760610764.617852,13644800,-0.060462966561317444,0.6971725225448608
4265,1760610765.4384766,13648000,-0.0603208914399147,0.70346999168396
4266,1760610766.0662675,13651200,-0.05986711382865906,0.7339916825294495
4267,1760610766.7097912,13654400,-0.05988793075084686,0.7092680335044861
4268,1760610767.2622404,13657600,-0.059675876051187515,0.7055009603500366
4269,1760610767.9087894,13660800,-0.05944027006626129,0.7101309895515442
4270,1760610768.458031,13664000,-0.05963807925581932,0.7287538051605225
4271,1760610769.055185,13667200,-0.059870168566703796,0.6906172037124634
4272,1760610769.5748258,13670400,-0.060317035764455795,0.7214183807373047
4273,1760610770.275599,13673600,-0.06023651733994484,0.7245491147041321
4274,1760610770.953637,13676800,-0.060265883803367615,0.7149531841278076
4275,1760610771.4859498,13680000,-0.060290951281785965,0.7159153819084167
4276,1760610772.297495,13683200,-0.060038238763809204,0.7162832021713257
4277,1760610772.901205,13686400,-0.060080260038375854,0.7403812408447266
4278,1760610773.4353528,13689600,-0.06005258113145828,0.7546370029449463
4279,1760610774.035342,13692800,-0.06003185361623764,0.7355108857154846
4280,1760610774.792163,13696000,-0.059850748628377914,0.7324787378311157
4281,1760610775.4205558,13699200,-0.06003381311893463,0.7060046195983887
4282,1760610776.1101854,13702400,-0.06046479195356369,0.7280176281929016
4283,1760610776.9524248,13705600,-0.06050632894039154,0.7108628749847412
4284,1760610777.5262268,13708800,-0.06068941205739975,0.7199117541313171
4285,1760610778.4180915,13712000,-0.060546182096004486,0.7151762247085571
4286,1760610779.005813,13715200,-0.06101580709218979,0.7047187089920044
4287,1760610779.5850492,13718400,-0.06116605922579765,0.7306851744651794
4288,1760610779.236546,13721600,-0.060968149453401566,0.7604361176490784
4289,1760610779.8416908,13724800,-0.06118367984890938,0.7335671186447144
4290,1760610780.3952677,13728000,-0.06073712185025215,0.7689287066459656
4291,1760610780.9030447,13731200,-0.06068434566259384,0.7384270429611206
4292,1760610781.6875508,13734400,-0.060778554528951645,0.7078746557235718
4293,1760610782.232452,13737600,-0.060803789645433426,0.7130710482597351
4294,1760610782.9353242,13740800,-0.06075853854417801,0.7242103815078735
4295,1760610783.63682,13744000,-0.06023048236966133,0.7309817671775818
4296,1760610784.5471559,13747200,-0.06062401831150055,0.7180107235908508
4297,1760610785.4342961,13750400,-0.06023615226149559,0.7384098768234253
4298,1760610786.3122513,13753600,-0.06029863283038139,0.763516366481781
4299,1760610787.0245347,13756800,-0.060544271022081375,0.7517853379249573
4300,1760610787.6801534,13760000,-0.06026577949523926,0.7138856649398804
4301,1760610788.367139,13763200,-0.06052238121628761,0.7076115608215332
4302,1760610788.8449771,13766400,-0.060743506997823715,0.7146995067596436
4303,1760610789.4827597,13769600,-0.06063182279467583,0.7114816308021545
4304,1760610790.273793,13772800,-0.06042679771780968,0.6920300126075745
4305,1760610790.9705682,13776000,-0.06020934879779816,0.7221044898033142
4306,1760610791.5847929,13779200,-0.06032133102416992,0.7077274918556213
4307,1760610792.3770845,13782400,-0.060599908232688904,0.7029106020927429
4308,1760610793.0162966,13785600,-0.060577392578125,0.7356408834457397
4309,1760610793.6817114,13788800,-0.060745228081941605,0.7088443040847778
4310,1760610794.4108932,13792000,-0.06090596690773964,0.719837486743927
4311,1760610794.986786,13795200,-0.060837097465991974,0.7355970144271851
4312,1760610795.478563,13798400,-0.06109882891178131,0.7163243889808655
4313,1760610796.0502176,13801600,-0.06117946282029152,0.7256163954734802
4314,1760610796.67612,13804800,-0.06139017269015312,0.7193211913108826
4315,1760610797.4766707,13808000,-0.06130952760577202,0.7401456236839294
4316,1760610798.0531664,13811200,-0.06133308261632919,0.7356677055358887
4317,1760610798.7402875,13814400,-0.06170627474784851,0.7358160614967346
4318,1760610799.237402,13817600,-0.06164902076125145,0.7081536650657654
4319,1760610799.9250183,13820800,-0.06170746311545372,0.7243818640708923
4320,1760610800.6611266,13824000,-0.061423689126968384,0.7018484473228455
4321,1760610801.3757734,13827200,-0.061428193002939224,0.7174955010414124
4322,1760610801.9912648,13830400,-0.06079820170998573,0.7111282348632812
4323,1760610802.6229107,13833600,-0.061367832124233246,0.7461302876472473
4324,1760610803.2422042,13836800,-0.06154881417751312,0.7357850074768066
4325,1760610803.96944,13840000,-0.0613420233130455,0.7106334567070007
4326,1760610804.5295215,13843200,-0.06143303960561752,0.7218453288078308
4327,1760610805.4848583,13846400,-0.06165086105465889,0.7371166348457336
4328,1760610806.3884912,13849600,-0.061679430305957794,0.7138960957527161
4329,1760610807.2402613,13852800,-0.061790503561496735,0.7346452474594116
4330,1760610807.9740627,13856000,-0.06149771064519882,0.7313065528869629
4331,1760610808.4819274,13859200,-0.061666641384363174,0.741778552532196
4332,1760610809.033275,13862400,-0.061662059277296066,0.732658863067627
4333,1760610809.7128925,13865600,-0.06176786124706268,0.719857394695282
4334,1760610810.5121725,13868800,-0.06242574751377106,0.7225419878959656
4335,1760610811.186888,13872000,-0.0622546523809433,0.7113333344459534
4336,1760610810.9296892,13875200,-0.06190933287143707,0.7218537926673889
4337,1760610811.5683036,13878400,-0.06191885843873024,0.7221771478652954
4338,1760610812.09392,13881600,-0.06189015507698059,0.7290802001953125
4339,1760610812.6204333,13884800,-0.06192326173186302,0.7184030413627625
4340,1760610813.3277388,13888000,-0.06195840984582901,0.7262728214263916
4341,1760610814.0468497,13891200,-0.06163043901324272,0.7156530022621155
4342,1760610814.5701947,13894400,-0.06176482513546944,0.6859530806541443
4343,1760610815.1346405,13897600,-0.06158553436398506,0.7136813998222351
4344,1760610815.6945717,13900800,-0.061440370976924896,0.7270104885101318
4345,1760610816.3748927,13904000,-0.061130329966545105,0.7286989092826843
4346,1760610817.0250068,13907200,-0.06092120334506035,0.7124854922294617
4347,1760610817.5748448,13910400,-0.0611119382083416,0.7219750285148621
4348,1760610818.3004725,13913600,-0.06070256605744362,0.7254475355148315
4349,1760610818.830529,13916800,-0.06069939211010933,0.7374141812324524
4350,1760610819.368757,13920000,-0.060262564569711685,0.7240685224533081
4351,1760610820.1505592,13923200,-0.060323670506477356,0.719738781452179
4352,1760610820.795498,13926400,-0.060644689947366714,0.7211334705352783
4353,1760610821.510008,13929600,-0.06064432114362717,0.7335044741630554
4354,1760610822.212671,13932800,-0.0606037862598896,0.7142884731292725
4355,1760610822.7913172,13936000,-0.060623351484537125,0.7250796556472778
4356,1760610823.5756505,13939200,-0.060063716024160385,0.7563841938972473
4357,1760610824.394242,13942400,-0.060025859624147415,0.7417324781417847
4358,1760610824.87853,13945600,-0.05971059948205948,0.7478755712509155
4359,1760610825.6211479,13948800,-0.0599450059235096,0.7093126177787781
4360,1760610826.4509184,13952000,-0.05979965254664421,0.7376824021339417
4361,1760610826.9766839,13955200,-0.059400200843811035,0.7284419536590576
4362,1760610827.51999,13958400,-0.059062957763671875,0.7272091507911682
4363,1760610828.1560178,13961600,-0.058911990374326706,0.6943243145942688
4364,1760610828.8500602,13964800,-0.058859895914793015,0.741597592830658
4365,1760610829.6799972,13968000,-0.059003110975027084,0.7306796908378601
4366,1760610830.5642643,13971200,-0.059412650763988495,0.7020890116691589
4367,1760610831.090867,13974400,-0.05940583720803261,0.7280831336975098
4368,1760610831.8937867,13977600,-0.05913345888257027,0.7216336727142334
4369,1760610832.4989376,13980800,-0.059533167630434036,0.721116304397583
4370,1760610833.155951,13984000,-0.05998362973332405,0.6874054670333862
4371,1760610833.7067714,13987200,-0.05977824702858925,0.7242627143859863
4372,1760610834.3839717,13990400,-0.06002907454967499,0.7064914107322693
4373,1760610835.122,13993600,-0.05964016541838646,0.700809121131897
4374,1760610835.772485,13996800,-0.059678059071302414,0.7060190439224243
4375,1760610836.7094092,14000000,-0.05985333397984505,0.7042446732521057
4376,1760610837.3874197,14003200,-0.05993948131799698,0.7450430393218994
4377,1760610838.1057367,14006400,-0.06005079671740532,0.7329817414283752
4378,1760610838.6868966,14009600,-0.06033334881067276,0.734498143196106
4379,1760610839.463764,14012800,-0.05981594696640968,0.7348144054412842
4380,1760610840.4222276,14016000,-0.05992569029331207,0.7384758591651917
4381,1760610841.2286434,14019200,-0.05976908653974533,0.7269114851951599
4382,1760610841.8529644,14022400,-0.05969029292464256,0.7127975225448608
4383,1760610842.3779771,14025600,-0.05996040254831314,0.7068644762039185
4384,1760610842.3004606,14028800,-0.05983386188745499,0.7117578983306885
4385,1760610842.8283653,14032000,-0.06021629646420479,0.6953437924385071
4386,1760610843.5245438,14035200,-0.05977538600564003,0.7423166036605835
4387,1760610844.110336,14038400,-0.059514012187719345,0.725172758102417
4388,1760610844.6895084,14041600,-0.059521302580833435,0.7273254990577698
4389,1760610845.4692461,14044800,-0.05963801220059395,0.7169941663742065
4390,1760610846.157976,14048000,-0.059560466557741165,0.7282736897468567
4391,1760610846.8209527,14051200,-0.059740208089351654,0.7041634917259216
4392,1760610847.3918676,14054400,-0.05963326618075371,0.7096168398857117
4393,1760610847.8971305,14057600,-0.05971181392669678,0.7318637371063232
4394,1760610848.513257,14060800,-0.05972479656338692,0.7479245066642761
4395,1760610849.0704896,14064000,-0.05988520011305809,0.7322518229484558
4396,1760610849.5609686,14067200,-0.059745244681835175,0.7309178113937378
4397,1760610850.184796,14070400,-0.05985438451170921,0.7119309902191162
4398,1760610851.0040271,14073600,-0.05979779362678528,0.7176461815834045
4399,1760610851.6263554,14076800,-0.06002982705831528,0.7017492651939392
4400,1760610852.3168523,14080000,-0.06049196422100067,0.6972029209136963
4401,1760610852.8285406,14083200,-0.06066707521677017,0.7051642537117004
4402,1760610853.4303546,14086400,-0.06119625270366669,0.727390468120575
4403,1760610854.1214526,14089600,-0.061378560960292816,0.7424342632293701
4404,1760610854.7766135,14092800,-0.06166410446166992,0.7271552085876465
4405,1760610855.503134,14096000,-0.061778873205184937,0.7278636693954468
4406,1760610856.4112566,14099200,-0.06221860274672508,0.7162426710128784
4407,1760610857.108165,14102400,-0.0622517354786396,0.6981796026229858
4408,1760610857.6034052,14105600,-0.06249115988612175,0.7445874810218811
4409,1760610858.5684268,14108800,-0.06218259409070015,0.7400033473968506
4410,1760610859.3516212,14112000,-0.06241260841488838,0.7519720196723938
4411,1760610860.0071335,14115200,-0.062403734773397446,0.7397745251655579
4412,1760610860.9908235,14118400,-0.06195444613695145,0.7070462703704834
4413,1760610861.5050337,14121600,-0.06175597012042999,0.7089384198188782
4414,1760610862.1005895,14124800,-0.06162348389625549,0.7002034187316895
4415,1760610862.793289,14128000,-0.061679497361183167,0.7054955959320068
4416,1760610863.374392,14131200,-0.061846256256103516,0.741962194442749
4417,1760610864.0595684,14134400,-0.06138903647661209,0.7205154299736023
4418,1760610864.794544,14137600,-0.06111748516559601,0.7104254364967346
4419,1760610865.465018,14140800,-0.061007481068372726,0.7063591480255127
4420,1760610866.113819,14144000,-0.06119347736239433,0.7002513408660889
4421,1760610866.5836883,14147200,-0.06091603264212608,0.683254063129425
4422,1760610867.1345277,14150400,-0.061362575739622116,0.7058249115943909
4423,1760610867.7011364,14153600,-0.06101703643798828,0.6814790964126587
4424,1760610868.4963076,14156800,-0.060851335525512695,0.7310324311256409
4425,1760610869.2495077,14160000,-0.06158126890659332,0.7210891246795654
4426,1760610869.7825792,14163200,-0.06145660579204559,0.7131510972976685
4427,1760610870.5731292,14166400,-0.06131147965788841,0.7178370952606201
4428,1760610871.1856985,14169600,-0.0615433007478714,0.7262377738952637
4429,1760610872.0877476,14172800,-0.06185557693243027,0.7208421230316162
4430,1760610872.5531628,14176000,-0.06167389079928398,0.7118086218833923
4431,1760610873.3197973,14179200,-0.06146705150604248,0.7046148180961609
4432,1760610873.8410265,14182400,-0.06157088652253151,0.7007436156272888
4433,1760610873.4817626,14185600,-0.06160624325275421,0.7019639015197754
4434,1760610874.094868,14188800,-0.06095944344997406,0.7338613271713257
4435,1760610874.5733125,14192000,-0.060721058398485184,0.7245538234710693
4436,1760610875.1007595,14195200,-0.060709334909915924,0.7382217645645142
4437,1760610875.8645532,14198400,-0.06068366393446922,0.7205708026885986
4438,1760610876.6163964,14201600,-0.06036033108830452,0.7096884846687317
4439,1760610877.2860875,14204800,-0.060850437730550766,0.7059348821640015
4440,1760610877.7622156,14208000,-0.06067910045385361,0.7290918231010437
4441,1760610878.622484,14211200,-0.060917291790246964,0.7076241374015808
4442,1760610879.231699,14214400,-0.060451868921518326,0.6830348968505859
4443,1760610879.9665852,14217600,-0.06023777648806572,0.7012715339660645
4444,1760610880.689851,14220800,-0.0607152096927166,0.6977027058601379
4445,1760610881.4775865,14224000,-0.06095265969634056,0.7459219098091125
4446,1760610882.1612997,14227200,-0.06093861907720566,0.708129346370697
4447,1760610882.7942908,14230400,-0.06029169633984566,0.7079260945320129
4448,1760610883.5836558,14233600,-0.06049605458974838,0.7100956439971924
4449,1760610884.2038875,14236800,-0.060750581324100494,0.717238187789917
4450,1760610884.772485,14240000,-0.06077777221798897,0.7368570566177368
4451,1760610885.3604472,14243200,-0.060889724642038345,0.7143416404724121
4452,1760610886.0179124,14246400,-0.06080225855112076,0.7078534960746765
4453,1760610886.657282,14249600,-0.06075682491064072,0.7594682574272156
4454,1760610887.3341846,14252800,-0.0609799399971962,0.7568711638450623
4455,1760610888.216395,14256000,-0.060532744973897934,0.7511806488037109
4456,1760610889.0453095,14259200,-0.06067020073533058,0.7474831342697144
4457,1760610889.6865356,14262400,-0.06016148254275322,0.708986222743988
4458,1760610890.3385127,14265600,-0.06057208031415939,0.7337614297866821
4459,1760610891.2971427,14268800,-0.060389649122953415,0.7292104363441467
